Date,RELIANCE_Open,RELIANCE_High,RELIANCE_Low,RELIANCE_Close,RELIANCE_Volume,TCS_Open,TCS_High,TCS_Low,TCS_Close,TCS_Volume,INFY_Open,INFY_High,INFY_Low,INFY_Close,INFY_Volume,HDFCBANK_Open,HDFCBANK_High,HDFCBANK_Low,HDFCBANK_Close,HDFCBANK_Volume,NIFTY50_Open,NIFTY50_High,NIFTY50_Low,NIFTY50_Close,NIFTY50_Volume
2022-11-15,1191.561895358841,1193.4248592098502,1176.8848651845096,1184.7459716796875,7086433,2946.3924709512517,2963.2048748831116,2920.663659852912,2956.68408203125,1400708,1416.4386189277827,1434.392653098893,1411.8603621306952,1430.9365234375,3497614,768.3001837702703,768.3001837702703,759.8274043968535,766.3358154296875,11030202,18362.75,18427.94921875,18282.0,18403.400390625,250900.0
2022-11-16,1185.9727580356148,1188.6764594316192,1172.954366703904,1177.9527587890625,9716161,2962.273543145715,2988.002356606377,2946.7919383664444,2976.8681640625,1748235,1433.7641456371011,1444.4018877790927,1430.4875128502076,1438.836181640625,4497697,766.170202291269,777.2226566503574,763.022486309608,772.915283203125,13578150,18398.25,18442.150390625,18344.150390625,18409.650390625,219300.0
2022-11-17,1174.5902807120274,1187.3360795772503,1172.3410220887527,1180.997314453125,6661451,2963.249570767393,2980.993580173186,2943.509360303449,2971.234375,1417986,1433.8090069491304,1438.8362237690626,1421.0167586560885,1425.0115966796875,3469515,765.9097816187531,772.2762254819945,763.9217810419066,765.9334716796875,12100930,18358.69921875,18417.599609375,18312.94921875,18343.900390625,200500.0
2022-11-18,1184.4957775689334,1185.518244075579,1168.2966485184213,1180.36083984375,5303197,2972.1217536240656,2983.4335602983065,2946.3929384434396,2966.310546875,1164540,1428.8715466578726,1434.527110387981,1414.3288250414669,1430.397705078125,3126064,767.2825092660813,768.2291872540715,759.8274201106582,763.9218139648438,10459232,18382.94921875,18394.599609375,18209.80078125,18307.650390625,198800.0
2022-11-21,1175.9760614312995,1175.9760614312995,1155.5737233322704,1159.1180419921875,6390268,2947.7238688113866,2957.6604717907267,2903.80744096905,2913.123046875,1304194,1420.2538323357628,1425.4156170914362,1404.0503824610678,1407.7757568359375,3071764,760.9634887596205,763.0225019450933,752.7036881737774,756.0880737304688,8344816,18246.400390625,18262.30078125,18133.349609375,18159.94921875,213800.0
2022-11-22,1156.4369938334312,1167.1152613187112,1152.5746494360667,1165.547607421875,6611488,2910.017533464894,2944.5739483544544,2888.0593218937793,2941.025146484375,1149739,1408.4939437323687,1425.5502757469735,1402.2100319375143,1422.902099609375,3399329,757.3424030172414,759.4014161193165,753.0823520002695,754.9757080078125,8546314,18179.150390625,18261.849609375,18137.69921875,18244.19921875,177700.0
2022-11-23,1170.0688915510787,1171.3866679891707,1159.7313656787815,1161.9124755859375,6413408,2954.3776960130094,2954.3776960130094,2919.776876149794,2935.12548828125,1150011,1426.3581957002846,1429.1410489418556,1417.7402816433105,1421.1964111328125,3245067,759.7090850341104,759.7090850341104,754.5023561024125,756.9400634765625,10185738,18325.19921875,18325.400390625,18246.0,18267.25,178800.0
2022-11-24,1165.9794167577484,1178.7024981272687,1157.8911489931052,1171.9320068359375,9389439,2942.1788211585995,3010.2270599589883,2935.1256201131005,2998.870849609375,1296591,1426.4480659668009,1468.6400477795382,1422.6328335688406,1463.0743408203125,5282215,760.1587437409996,772.4892478000642,756.9400732102165,769.2468872070312,17197960,18326.099609375,18529.69921875,18294.25,18484.099609375,204000.0
2022-11-25,1176.430472976704,1192.7431844497548,1173.295044904841,1189.4261474609375,7349922,3001.3987882892015,3019.453402077861,2970.3467759953433,3007.298583984375,1588981,1464.510573443889,1475.8215929330347,1448.7110454604212,1468.3258056640625,4563255,771.4004771220918,772.3471550385603,764.0164009297646,765.69677734375,8410496,18528.44921875,18534.900390625,18445.099609375,18512.75,205900.0
2022-11-28,1185.472920181286,1236.4333911015242,1136.8980043426527,1230.299072265625,31527484,2986.3169628064943,3031.5641895156837,2985.917765891163,3012.267578125,2195437,1461.4582630298628,1484.34965474194,1454.276649943721,1457.328857421875,3825766,758.7150531969597,760.8687108608916,754.5260148319932,757.460693359375,16105980,18430.55078125,18614.25,18365.599609375,18562.75,206500.0
2022-11-29,1228.6632233258865,1241.2500078770877,1224.1419904117938,1232.4119873046875,11058913,3001.3994449085935,3042.2106699945516,3001.3994449085935,3014.130859375,1576028,1455.3539549520883,1471.1086636498967,1449.8331771528563,1462.4010009765625,3131710,756.0407151883402,763.188122507995,753.958012039269,756.32470703125,12638236,18552.44921875,18678.099609375,18552.150390625,18618.05078125,195300.0
2022-11-30,1232.5484624207777,1247.5208029020678,1226.050564487551,1241.11376953125,26164986,3001.3993726706362,3029.7009827453585,2994.301768478687,3008.319580078125,3410702,1454.2319828051793,1477.3927330102415,1448.127676332754,1467.697509765625,11868134,755.9697158820187,763.448495298528,755.9697158820187,761.3421020507812,15184806,18625.69921875,18816.05078125,18616.55078125,18758.349609375,345600.0
2022-12-01,1245.862104269674,1251.8601266305577,1234.1387734132652,1237.455810546875,9485801,3038.662250315427,3087.4582864518793,3034.226247030295,3083.598876953125,2180856,1486.7735894799405,1501.49592004661,1483.2726403329877,1487.58154296875,5407928,767.7558572644913,774.8559422576894,764.4424842676656,766.572509765625,20446366,18871.94921875,18887.599609375,18778.19921875,18812.5,325000.0
2022-12-02,1240.5001400003844,1248.6792715763747,1227.1408877532265,1236.93310546875,11589592,3068.0281992766704,3077.6097915939044,3028.015369256716,3051.215576171875,2411749,1486.5938358778496,1491.8005489428745,1466.7994719474775,1470.345458984375,4283343,762.075758564348,766.1464622403034,759.7800760651729,760.7030639648438,7811078,18752.400390625,18781.94921875,18639.19921875,18696.099609375,254400.0
2022-12-05,1232.3209547622266,1234.4793482971581,1216.8715781623773,1218.8935546875,14828536,3045.7594154734948,3051.2156120851228,3022.692201723914,3039.460205078125,1475065,1470.4354916372065,1476.5847268132813,1457.23931951971,1472.0064697265625,3824966,762.052089952201,764.2531278294877,755.5436787874839,763.4721069335938,11592622,18719.55078125,18728.599609375,18591.349609375,18701.05078125,288400.0
2022-12-06,1211.0099786652759,1225.5051588426245,1209.146894711336,1222.415283203125,8594245,3016.525934157563,3023.534731073787,2988.0911164070485,3003.484130859375,1166999,1458.765244692734,1459.6629463817758,1443.100394052047,1447.903076171875,4822398,757.8157149339461,763.827096930786,757.342375948978,762.6201171875,12353092,18600.650390625,18654.900390625,18577.900390625,18642.75,217800.0
2022-12-07,1220.052515180835,1224.5964643493226,1200.5816581384124,1204.3758544921875,8462111,2988.357167090223,3010.891970733605,2975.670157980053,2999.269775390625,1167505,1443.5043861676659,1457.6881173772813,1433.3603127551614,1441.2601318359375,4898087,764.0401462647712,766.1464816690436,759.4487233693498,762.2887573242188,11674720,18638.849609375,18668.30078125,18528.400390625,18560.5,200500.0
2022-12-08,1208.6925503476532,1210.9645247591304,1199.6500849785011,1203.8077392578125,7757008,2980.994354865212,2999.2707759434716,2962.762337142341,2972.6103515625,1285619,1441.259904655338,1457.7776358497745,1434.975993517009,1454.4112548828125,4206837,762.0757892699328,769.6492132626774,759.7090942722001,766.572509765625,14803634,18570.849609375,18625.0,18536.94921875,18609.349609375,202800.0
2022-12-09,1202.330873974504,1208.6924740397408,1182.2692798901842,1185.563720703125,12655763,2993.5034407039375,2993.5034407039375,2906.779587569862,2921.32958984375,1797896,1461.4583510232733,1461.4583510232733,1401.4020860579217,1408.7633056640625,8880658,769.649226714661,773.8382653777363,766.8091926677436,772.0396118164062,11963384,18662.400390625,18664.69921875,18410.099609375,18496.599609375,215800.0
2022-12-12,1174.8401159938364,1191.8798642806923,1174.6128344148897,1187.38134765625,9479842,2888.280936706034,2924.212553335306,2871.069335381073,2915.73974609375,1527610,1391.437558650479,1405.7558561467295,1373.5284545512598,1388.9239501953125,8037679,769.175858298182,782.7133418481023,767.4718494913106,778.0509643554688,14434808,18402.150390625,18521.55078125,18345.69921875,18497.150390625,193900.0
2022-12-13,1187.381293975718,1196.4237590933476,1184.473147579326,1192.7886962890625,8333348,2907.5337679534873,2960.10040359305,2899.194168939962,2956.2412109375,1378016,1388.9239336053154,1416.1243371309986,1383.4929044328283,1411.3216552734375,6135067,781.0093040192777,784.322676824208,778.6426091586131,780.2046508789062,17031702,18524.400390625,18617.25,18490.19921875,18608.0,187600.0
2022-12-14,1198.5366123572992,1199.1273520766265,1186.4269889714612,1188.4718017578125,7268947,2971.0572659898444,2996.0762783549085,2964.048251634688,2985.740478515625,1213311,1420.164080614015,1425.9991416279158,1412.0847653639985,1417.830078125,4976020,782.4293535828931,788.3460909814328,781.0093366072435,786.8077392578125,14227640,18671.25,18696.099609375,18632.900390625,18660.30078125,208000.0
2022-12-15,1182.564761948623,1188.244637773301,1168.2513114103942,1171.591064453125,8688551,2979.9287510393006,2985.207550106407,2926.8297203838156,2932.2861328125,1415694,1408.7634001319689,1409.3917475238864,1378.1966117108577,1382.9095458984375,6443866,784.3464638441227,790.1921893164714,770.1462929247442,772.3946533203125,18182648,18614.400390625,18652.900390625,18387.69921875,18414.900390625,183100.0
2022-12-16,1168.2513090093973,1189.9714223850988,1162.412300039899,1165.7974853515625,15837349,2905.581435939429,2920.6638433931603,2861.3988107840464,2874.751220703125,2703680,1368.9950538345975,1390.9887448634156,1357.369860981026,1366.4814453125,9630453,766.8328578314446,778.6899649239426,761.6024388526127,776.1102905273438,14647958,18319.099609375,18440.94921875,18255.150390625,18269.0,277700.0
2022-12-19,1172.7951677670053,1183.246273075343,1166.2972711057284,1181.110595703125,7729933,2862.9962063488224,2879.4094167044013,2834.1621881565893,2840.860595703125,2120965,1353.689233868756,1361.7237298285659,1342.1089696118938,1353.150634765625,6222740,778.169287755073,779.4236476156718,769.7438307486328,778.5242919921875,9604542,18288.099609375,18431.650390625,18244.55078125,18420.44921875,154800.0
2022-12-20,1174.1129983269077,1193.242990634255,1165.9792991040035,1191.3345947265625,7467588,2838.0657516058345,2882.514585783526,2806.7919322309904,2878.0341796875,1529971,1347.4503918997082,1360.9159188007711,1330.797979798965,1353.10595703125,7396259,766.9038071781762,774.5719334714851,766.9038071781762,773.1519165039062,7174698,18340.30078125,18404.900390625,18202.650390625,18385.30078125,169000.0
2022-12-21,1190.9711686756098,1196.423883640869,1170.5688296926967,1174.3857421875,8527550,2882.5143184024537,2912.723537635871,2874.5295141963525,2899.859130859375,1432566,1360.018163169159,1365.4043737163634,1348.662214015589,1355.125732421875,6236361,776.7492390037293,778.5479501770524,760.442734825503,765.673095703125,9269198,18435.150390625,18473.349609375,18162.75,18199.099609375,187600.0
2022-12-22,1180.5199485444361,1183.541675654874,1166.3200787009303,1171.3411865234375,7451122,2922.438343612525,2922.438343612525,2879.0543273380003,2892.00732421875,1384101,1365.853266083518,1373.4388023348172,1357.1006736784477,1366.3470458984375,6302640,767.850487106121,770.3592068674686,761.6024355451656,763.046142578125,9747096,18288.80078125,18318.75,18068.599609375,18127.349609375,195700.0
2022-12-23,1164.7524600759673,1177.112082738486,1132.4676588679463,1136.9888916015625,10257115,2854.1240352462114,2898.3510672263396,2854.1240352462114,2864.19384765625,1360281,1354.362536751784,1355.4398445619386,1340.2686636264464,1343.94921875,6283822,751.1889697537788,759.3067449086949,750.455271214228,756.2300415039062,10693152,17977.650390625,18050.44921875,17779.5,17806.80078125,221500.0
2022-12-26,1142.6916774565434,1155.073896863254,1132.5358801607608,1146.91748046875,5990242,2864.193766652603,2902.9199811046005,2861.265961737632,2885.974365234375,870157,1347.0014980506858,1355.439916556154,1343.2760138103065,1348.7071533203125,4115459,757.1057463283763,775.8026372192614,752.6090257343659,771.2822265625,9907322,17830.400390625,18084.099609375,17774.25,18014.599609375,176700.0
2022-12-27,1149.6210331376262,1158.1636228081527,1142.9186909584178,1156.3006591796875,5763271,2900.435634931459,2904.516843595851,2866.9882216660553,2891.829833984375,835883,1355.4845408502367,1365.808109659706,1344.3081993200292,1359.88330078125,4860076,772.9626491855131,774.358976235593,763.7325379429427,772.0632934570312,7926772,18089.80078125,18149.25,17967.44921875,18132.30078125,214300.0
2022-12-28,1153.2562711921107,1158.6181211536698,1145.7587436629801,1156.1871337890625,7459393,2883.2243205566224,2897.685732490091,2862.108904660057,2889.700927734375,910795,1351.1308690136332,1368.9502266632046,1345.206059437163,1355.664306640625,5029860,768.2765309952387,772.9625987224337,768.2765309952387,771.4479370117188,8691870,18084.75,18173.099609375,18068.349609375,18122.5,193900.0
2022-12-29,1148.2577664634932,1158.2089965163484,1147.5761621923448,1155.6644287109375,6930648,2866.633609062399,2902.4764224575765,2863.8832008843215,2900.03662109375,1037927,1350.1433491771486,1365.673632332556,1347.4502440923538,1362.3072509765625,4624745,766.8564752725806,777.9326190377025,762.5491020807658,776.8912963867188,11012896,18045.69921875,18229.69921875,17992.80078125,18191.0,281100.0
2022-12-30,1156.4824475075623,1170.97762738263,1154.6649160603042,1157.4366455078125,7289476,2915.384877001168,2926.8740787002876,2880.02985491455,2889.345458984375,1163131,1371.6881105842783,1373.8426164441485,1350.188200066258,1353.91357421875,5060544,778.6425586893796,778.6425586893796,766.8090851530668,770.6668090820312,7122640,18259.099609375,18265.25,18080.30078125,18105.30078125,192000.0
2023-01-02,1158.7090222381169,1171.8865462707408,1157.8911210447166,1170.4779052734375,5316175,2893.1606175778406,2898.350826761541,2870.27080304208,2893.559814453125,709547,1359.1202737002234,1370.341544123772,1350.1881862761663,1368.0972900390625,3801140,770.1225318929031,776.1576039774972,766.1228405647803,770.9271850585938,4381378,18131.69921875,18215.150390625,18086.5,18197.44921875,256100.0
2023-01-03,1165.5476587645308,1169.160125804233,1157.7093889350726,1161.9124755859375,7658932,2885.1758654426767,2945.5054960853895,2879.2316657438028,2937.831298828125,1245178,1364.3717941574034,1375.862418801588,1360.107711434535,1366.795654296875,4551130,767.85048648393,777.6959605884185,767.85048648393,775.96826171875,8378030,18163.19921875,18251.94921875,18149.80078125,18232.55078125,208700.0
2023-01-04,1161.8898109401732,1163.7301788455284,1142.350805656606,1144.4183349609375,9264891,2933.7058325903895,2952.026652767493,2915.5182224485047,2940.759033203125,1231668,1365.4042617792377,1365.4042617792377,1338.5629595029297,1341.884521484375,7059590,773.9092723546631,778.9976666530196,760.6557802287117,762.0994873046875,10351600,18230.650390625,18243.0,18020.599609375,18042.94921875,235200.0
2023-01-05,1146.6676067944138,1152.5293324862785,1137.806869836127,1142.37353515625,13637099,2954.55477293235,2960.853982507191,2911.7473529923486,2937.609375,1826057,1351.8489350836053,1351.8489350836053,1318.948147732721,1324.2894287109375,9868404,764.4424882611195,765.8861953295342,752.3250213655542,757.2003784179688,10941436,18101.94921875,18120.30078125,17892.599609375,17992.150390625,269900.0
2023-01-06,1148.0988183662998,1157.7774553339088,1144.3046224842542,1152.75634765625,6349597,2927.7616595191807,2929.136863618989,2839.041609230721,2849.288818359375,2488376,1319.6215095559523,1324.1100180918568,1298.5255194372007,1300.3209228515625,6443714,758.2890762614053,761.649771597572,747.0235849749788,754.6917114257812,9092462,18008.05078125,18047.400390625,17795.55078125,17859.44921875,238200.0
2023-01-09,1156.5732620005954,1182.3375684218504,1155.687212453628,1179.974609375,10722753,2864.770578993368,2951.716232985734,2857.8059680277906,2945.46142578125,2885060,1300.0515746789345,1336.9920220213673,1300.0515746789345,1332.59326171875,11498717,755.4490491123827,762.8094937244492,752.6090150931632,756.1590576171875,10729340,17952.55078125,18141.400390625,17936.150390625,18101.19921875,257200.0
2023-01-10,1184.155127696438,1184.155127696438,1156.891435377878,1162.52587890625,8047142,2914.4535626153415,2925.9871687992077,2865.7463431410715,2915.695556640625,3864655,1330.3939407278556,1332.0995959017448,1305.3032216437111,1319.3970947265625,7158624,757.3424088115413,757.3424088115413,740.7755436187888,742.3375854492188,16371766,18121.30078125,18127.599609375,17856.0,17914.150390625,283300.0
2023-01-11,1159.8450319996036,1162.3441677767541,1145.5768933771294,1147.8717041015625,11509553,2918.977589448812,2971.6771969411093,2902.1649716587726,2953.223388671875,2720512,1319.621525196474,1341.1663664241717,1314.2353148895497,1320.74365234375,6173092,742.1718091980973,756.3956682495882,738.4087875277582,753.0349731445312,15195798,17924.25,17976.349609375,17824.349609375,17895.69921875,259900.0
2023-01-12,1147.280880250268,1150.7569299071174,1120.0852177263125,1123.084228515625,17688773,2953.4904512524913,2972.1216616689235,2941.557647901351,2958.237060546875,2250391,1330.3487159486822,1333.0867494017475,1306.1557039592878,1329.1368408203125,6591385,751.5676291901252,759.1883749446505,749.8399304176081,757.058349609375,9250070,17920.849609375,17945.80078125,17761.650390625,17858.19921875,227800.0
2023-01-13,1117.0863548772086,1123.675117069892,1106.2717897707075,1121.266845703125,20618583,2965.8228030428872,2997.8508313861576,2932.197986898861,2993.90283203125,1742837,1331.7403914839063,1363.9679024832087,1317.8260159746374,1349.8291015625,11610426,756.750729788885,762.0284712196939,750.7156575106625,757.6500854492188,9244546,17867.5,17999.349609375,17774.25,17956.599609375,256700.0
2023-01-16,1123.584175159578,1126.7421991055548,1102.8182596793808,1110.5885009765625,13623855,3009.7356507110394,3042.400855240915,2992.5410942982494,3025.206298828125,1843607,1355.5297139385652,1371.6883462901508,1348.6174539323713,1369.444091796875,6073063,764.4424835397972,767.4245423463568,748.017643383427,750.3843383789062,14748094,18033.150390625,18049.650390625,17853.650390625,17894.849609375,206200.0
2023-01-17,1116.9046027544262,1128.2644751675343,1113.5421334042796,1126.3560791015625,10751000,3021.5317728971813,3068.5334225583842,3013.36547080827,3065.4482421875,1688475,1370.790568972145,1384.4355917064236,1368.0974637285847,1382.0118408203125,5922644,752.5143515673539,762.5491150718101,746.6922588614403,761.5551147460938,10786354,17922.80078125,18072.05078125,17886.94921875,18053.30078125,219100.0
2023-01-18,1123.947854631307,1131.9451378363888,1117.9725482719243,1124.4930419921875,13448286,3066.900207699576,3093.168435883575,3059.8681140280755,3075.973876953125,2421189,1386.7246995181722,1393.0983596644714,1382.1015138518171,1387.3082275390625,5843098,759.7091126719464,777.0333089188046,757.200392801334,774.9979858398438,19090642,18074.30078125,18183.75,18032.44921875,18165.349609375,255800.0
2023-01-19,1123.674992689111,1127.4237562572607,1116.2910462380278,1123.288818359375,11940054,3066.8996580685107,3073.2512254077055,3049.6596895764096,3060.638916015625,1585044,1382.3707240663339,1391.0335664749514,1370.0273269921345,1381.4730224609375,6165284,774.8559185317824,781.0093253374716,772.9625625915704,778.2166137695312,11172162,18119.80078125,18155.19921875,18063.75,18107.849609375,237800.0
2023-01-20,1124.6293134044963,1124.6293134044963,1107.475983857866,1109.9296875,14930286,3053.289582307642,3080.1929219636927,3044.7604221587917,3051.565673828125,1529349,1380.6652340912512,1386.9491460799632,1368.0974101138277,1369.4888916015625,6496429,778.2166926967351,790.0028461760414,777.885378485851,786.1924438476562,18843404,18115.599609375,18145.44921875,18016.19921875,18027.650390625,237200.0
2023-01-23,1112.8150268033937,1120.6305800710875,1101.9094778576764,1104.3177490234375,10954118,3074.159299885683,3102.2876760062427,3044.760698614896,3098.5673828125,1067916,1377.9719689342094,1394.3999522014951,1371.7778059195255,1389.64208984375,4855020,788.7011815871622,796.4402633957444,786.4054987812821,791.9435424804688,15444400,18118.44921875,18162.599609375,18063.44921875,18118.55078125,202500.0
2023-01-24,1108.7253859560433,1110.3839043654414,1084.8014472016187,1097.7972412109375,16488755,3107.7318165396514,3132.1853116377615,3100.745135300925,3117.985107421875,1387863,1400.4145497993616,1408.3143680159328,1391.213108045872,1393.1431884765625,5200802,792.8665656285084,805.812376548019,792.8428755647417,802.5463256835938,24983940,18183.94921875,18201.25,18078.650390625,18118.30078125,216900.0
2023-01-25,1096.2068953996695,1097.2292417944516,1081.4617181061994,1082.620361328125,12385018,3108.003765663745,3116.805179945468,3089.5841740070796,3112.04150390625,874110,1388.7446156153799,1396.8239314140474,1381.3385761332681,1385.15380859375,4158617,800.6056037705797,801.3392445591735,778.7846872191718,780.370361328125,14704142,18093.349609375,18100.599609375,17846.150390625,17891.94921875,257200.0
2023-01-27,1083.4611595770739,1084.8015319770323,1050.403768536496,1062.081787109375,25830975,3108.6390657488755,3126.7864041362013,3068.9871756775947,3095.073974609375,1785879,1387.8466742580101,1392.2902533470308,1353.195414398124,1363.743408203125,6209955,772.4892355564111,774.8559305182873,752.5853078147762,764.8211669921875,35179948,17877.19921875,17884.75,17493.55078125,17604.349609375,476300.0
2023-01-30,1059.5144571522903,1077.781116815708,1045.564464693845,1072.26025390625,21772103,3103.1946093031756,3138.082820181694,3071.935865803959,3115.580078125,1953798,1372.4062845546568,1386.0513053859913,1364.5064664421677,1381.38330078125,6964719,754.975647383291,769.3178411010082,748.8222408528942,764.0401000976562,18512822,17541.94921875,17709.150390625,17405.55078125,17648.94921875,432400.0
2023-01-31,1082.3705756526113,1084.9379802131518,1063.7403362487162,1069.579345703125,22691594,3129.5085196989075,3129.5085196989075,3040.5865611803533,3047.5732421875,2820375,1390.450178190422,1390.450178190422,1358.2226654027863,1376.8499755859375,9448126,766.6672147917049,768.087231902103,754.9757636950177,758.9991455078125,18596244,17731.44921875,17735.69921875,17537.55078125,17662.150390625,398300.0
2023-02-01,1081.4391134749721,1081.4391134749721,1047.382090519888,1063.2406005859375,19347800,3051.4746055363516,3102.2871472877746,3044.2156710004338,3092.623779296875,2205161,1384.4353606189748,1395.9709138195835,1371.7329706732953,1392.4249267578125,6194199,768.7024970580272,788.1093950748863,760.18239548965,770.3828735351562,17302790,17811.599609375,17972.19921875,17353.400390625,17616.30078125,512900.0
2023-02-02,1053.2890475640809,1066.920892525141,1050.1083077780725,1057.35595703125,13662663,3109.5463294312503,3147.6557387794014,3103.285586505531,3139.852294921875,1813847,1393.233077644041,1424.6077091096986,1393.233077644041,1421.735107421875,6916834,761.1763996984457,768.9391705012463,752.0173020214557,758.9280395507812,17497106,17517.099609375,17653.900390625,17445.94921875,17610.400390625,490100.0
2023-02-03,1067.3754956611733,1067.3754956611733,1041.9293331709027,1058.28759765625,24699575,3179.4136948565433,3179.4136948565433,3133.0471565298344,3159.723876953125,1804469,1434.0784025458154,1440.4969913344742,1412.084711865144,1435.7840576171875,7040194,762.5490574285317,785.9793357294084,760.6557016062386,785.1746826171875,14411100,17721.75,17870.30078125,17584.19921875,17854.05078125,424100.0
2023-02-06,1051.9258301558875,1054.652247201578,1047.7454602358487,1050.312744140625,14837879,3151.4220259041235,3151.4220259041235,3118.4847766506405,3139.44482421875,1138714,1434.527157913661,1434.527157913661,1401.8507977317506,1409.2568359375,4570612,785.7427543408033,790.1921525781385,779.2106529093284,781.8377075195312,11167672,17818.55078125,17823.69921875,17698.349609375,17764.599609375,282500.0
2023-02-07,1050.5627428744976,1057.5603943899198,1041.9291690153093,1047.7908935546875,15135435,3147.56541881371,3169.433052965273,3140.760166051832,3150.87744140625,1455647,1408.494023406654,1414.822864476851,1396.0159473630506,1402.5692138671875,4336238,785.4586505805794,788.06201475717,772.773143844212,782.9972534179688,10264588,17790.099609375,17811.150390625,17652.55078125,17721.5,354400.0
2023-02-08,1051.017186057536,1072.3284093286718,1048.290888887822,1068.7159423828125,21160332,3155.867395499648,3211.987903653968,3155.867395499648,3194.022216796875,1986946,1405.3520131355485,1439.0158269283195,1405.3520131355485,1427.7945556640625,7983338,783.0209836671545,789.6240391235308,781.0092930638084,782.9026489257812,8444826,17750.30078125,17898.69921875,17744.150390625,17871.69921875,291000.0
2023-02-09,1069.3974980927496,1077.3039157739506,1060.559478401166,1070.578857421875,13172763,3189.3945752566206,3218.9748240809963,3180.5931608475644,3212.85009765625,1655427,1432.9113793663391,1454.0522977867906,1423.79979497045,1451.5836181640625,6904911,785.7427448206556,786.5237657315753,774.1696293119086,781.2697143554688,11777336,17885.5,17916.900390625,17779.80078125,17893.44921875,260900.0
2023-02-10,1070.0563840638993,1070.0563840638993,1054.7886158361225,1061.763671875,10790445,3193.931865887774,3214.211607112206,3183.179478240564,3209.856201171875,1187821,1447.9477241027244,1450.9551120711883,1433.1356479869482,1443.9979248046875,4786762,780.441377066591,785.0327423176034,777.3172933990301,784.3700561523438,8172116,17847.55078125,17876.94921875,17801.0,17856.5,232000.0
2023-02-13,1063.3768779331142,1067.8299624778901,1051.2672523692866,1055.7203369140625,10352493,3220.2454270252683,3220.2454270252683,3151.6483944075726,3159.814697265625,1087939,1433.6295447624907,1433.6295447624907,1405.8007934239577,1407.1024169921875,4001199,783.3760568391949,786.5710951374816,778.429687326696,784.9617309570312,5736944,17859.099609375,17880.69921875,17719.75,17770.900390625,231300.0
2023-02-14,1058.7192622894795,1082.3250555378218,1055.8565481440585,1080.598388671875,14321920,3180.32100923453,3198.332330949659,3171.2473401639604,3175.875,1579818,1422.5877904936112,1432.731863182567,1416.7079103135172,1430.26318359375,5043736,788.1093910341734,794.0261282040997,784.7723281580804,792.2274169921875,10908592,17840.349609375,17954.55078125,17800.05078125,17929.849609375,244500.0
2023-02-15,1079.6440602664363,1107.4531801088635,1078.2809718116707,1105.0675048828125,33503591,3163.9884321589793,3199.375741838991,3139.6255418846135,3194.521240234375,1429449,1421.9593883192538,1435.424912829853,1414.7777752469344,1433.6744384765625,3465747,794.2627899763636,794.2627899763636,784.204336885185,790.6181030273438,11438712,17896.599609375,18034.099609375,17853.80078125,18015.849609375,229300.0
2023-02-16,1113.019527781497,1119.5401413378127,1101.9322491792432,1104.2042236328125,17264487,3200.464188093824,3243.8363661901417,3200.282759035701,3228.45654296875,1618931,1436.3225698383455,1449.2943142141119,1434.3924894685822,1437.9384765625,4290289,791.9908780009964,796.1089624181799,786.2161646839088,787.7545166015625,8062500,18094.75,18134.75,18000.650390625,18035.849609375,230200.0
2023-02-17,1099.6375221146495,1112.1334412904273,1095.3661670147737,1108.8162841796875,11809520,3199.5118099570345,3211.0807383085594,3166.7105840645268,3176.82763671875,1061369,1430.9364201598676,1431.8341218036317,1414.328939750233,1421.7799072265625,2857734,786.2160803362563,789.6004657481362,777.6722882594793,783.8020629882812,8956270,17974.849609375,18034.25,17884.599609375,17944.19921875,208100.0
2023-02-20,1110.9974583087273,1113.1558521216361,1095.1390690194628,1097.093017578125,8836937,3177.5989917656707,3195.746330382265,3153.145497284836,3164.2607421875,1296082,1422.8121596263827,1439.0157179378093,1420.6128344582553,1429.544921875,2417716,785.7427119293137,790.2157422072587,773.8145926677021,776.4415893554688,8086706,17965.55078125,18004.349609375,17818.400390625,17844.599609375,174600.0
2023-02-21,1101.4552961916092,1111.8154187780797,1096.1614739086865,1106.044677734375,13311592,3170.339772580638,3183.859450029968,3125.6519552367354,3131.322998046875,1139541,1435.1556281819492,1437.80391388057,1414.7778439330089,1417.9197998046875,2723288,776.2759576421577,786.8550727038969,773.4359236507838,779.3526611328125,12389296,17905.80078125,17924.900390625,17800.30078125,17826.69921875,198200.0
2023-02-22,1102.34116225432,1104.181409716533,1079.2124090771258,1080.9617919921875,11024335,3098.6129752182524,3127.6941326510655,3080.5110473891405,3086.454345703125,1218430,1403.1077157532914,1413.8801358358503,1396.1954567000723,1402.030517578125,3656244,775.8026119130404,777.1989388344294,761.6261321413451,764.0637817382812,10359102,17755.349609375,17772.5,17529.44921875,17554.30078125,204000.0
2023-02-23,1080.5529686414243,1088.1640768500556,1072.9872927091903,1075.78173828125,9851910,3104.1023336676694,3132.5935672666674,3092.3065633263427,3097.5693359375,1441570,1409.256926645148,1409.256926645148,1389.7768444892642,1392.06591796875,4766854,763.4958538731751,766.2648756370453,753.6030566097003,758.8807983398438,27882010,17574.650390625,17620.05078125,17455.400390625,17511.25,240800.0
