Date,RELIANCE_log_return,RELIANCE_volatility_10d,RELIANCE_rsi,RELIANCE_macd_signal,RELIANCE_ma_ratio,TCS_log_return,TCS_volatility_10d,TCS_rsi,TCS_macd_signal,TCS_ma_ratio,INFY_log_return,INFY_volatility_10d,INFY_rsi,INFY_macd_signal,INFY_ma_ratio,HDFCBANK_log_return,HDFCBANK_volatility_10d,HDFCBANK_rsi,HDFCBANK_macd_signal,HDFCBANK_ma_ratio,NIFTY50_log_return,NIFTY50_volatility_10d,NIFTY50_rsi,NIFTY50_macd_signal,NIFTY50_ma_ratio
2026-03-23,-0.3420443739514238,-0.2645175664822879,0.6027664772409811,-0.7169943637878297,-0.5568633307943436,-0.1750878789482445,0.5601109557573142,-1.596814029541942,-2.6352098119834513,-3.121424551881205,0.06074599767685856,0.837544008376951,-0.4026272779880834,-2.1467876440756037,-2.6856064972516895,-3.6023366225866087,2.4511806246377175,-1.807831326658209,-2.7501409140079542,-1.8414161940508302,-3.026160636984843,2.3372019929313828,-1.5836654014961629,-3.229998830116206,-1.8709171972768879
2026-03-24,0.18953609662760487,-0.35218200945461686,0.8633231069139402,-0.6578431637761872,-0.5469122858308716,0.47984538707174307,0.6515817675771894,-1.338668294112413,-2.595044905390735,-3.1263334881241196,1.0571282232439498,0.9558071306794734,-0.36110011873146636,-2.057815602610063,-2.626741401550993,2.0679974231814464,2.8370944634331043,-1.3493362456166627,-2.9457736237282424,-2.022400476359461,1.9677384900346278,2.6048206088280916,-1.1234569352688313,-3.3801571827487833,-2.045428171049778
2026-03-25,0.05393018279112771,-0.5524221041855256,0.35222539671391495,-0.5958387958608545,-0.5334479905843141,-0.6139958641585523,0.5064536924086291,-1.3845804807919948,-2.546829441936938,-3.076877101951027,0.05517476456600485,0.8594734389087516,-0.333049573112218,-1.9537565798411376,-2.5283287774145857,1.6899329820264657,3.1345557135456548,-1.208250726639545,-3.094776810617321,-2.1593221718691615,1.9054018534844743,2.841763461264168,-1.0418661311059207,-3.459066403606748,-2.1628349417438213
2026-03-27,-3.342350781388692,1.0414555561073615,-0.8093496337655351,-0.5945258797143536,-0.5436731994518618,0.40297900515765606,0.5250505454536212,-1.1685022608707638,-2.485660150126663,-3.0474573811272085,-0.4355753611920422,0.8527271817720882,-0.466004864737093,-1.8467110176854271,-2.4456514440849744,-2.5686874458956,3.3423378983871483,-1.2465092199543708,-3.2416507251701256,-2.3233439443203023,-2.4275299183585317,3.0626895666856595,-1.1085241943429553,-3.525797173550154,-2.319258531145817
2026-03-30,-0.2319128455400683,1.0249091302896345,-1.1979587275206525,-0.6341099962541419,-0.5635006142753257,-0.9050255143191984,0.5230035372262687,-1.1714518075323446,-2.424465150337282,-3.053365710015004,-0.9128017689297986,0.8699333266264688,-0.7327254417882741,-1.750497999001034,-2.371564191714299,-2.50890791969016,3.4842636279705554,-1.3022118197594246,-3.4117371419467335,-2.5102701491494797,-2.4860833225841055,3.083091788965059,-1.1329538446482497,-3.6179820287788917,-2.511107359262069
2026-04-01,1.3081982945759416,1.183608113939261,-0.5932586987508622,-0.6725636740708905,-0.5514745703487967,1.5146323693957275,0.8424522437797016,-0.6371434356253768,-2.3433666668653195,-3.0361189138457214,1.2355589502041149,1.0314139567103433,-0.22662264619456973,-1.6468455774581487,-2.2924086943478477,1.0882163763421497,3.182705926220243,-1.2713985657451679,-3.562584258437504,-2.6639185496322186,1.7250340717120838,3.192240949478278,-1.0524577717179115,-3.6821634347630057,-2.649608841208983
2026-04-02,-0.9839863988817328,1.2409889355088994,-0.5943722731607123,-0.7243643460662187,-0.5119844098713088,1.2855710532701075,0.9645699103961332,-0.022630908622588767,-2.233518351362316,-2.976005697261173,1.2118174238378077,1.008425766359195,0.25643127621354544,-1.524927406699712,-2.1608532636705355,0.8667634079128084,3.2646388667892277,-1.0275811311790288,-3.6715387925895717,-2.7871721874483226,0.13791850095928074,3.123823249647067,-0.8693310103990117,-3.7145351661745973,-2.753553757833286
2026-04-06,-2.4518707313372885,1.5934328514182363,-1.0467229801810334,-0.8229271335879933,-0.5089019752613787,0.7059821804915891,0.7845397147442204,0.2915057924943953,-2.097900353872504,-2.901210343317064,0.2708804608022322,0.7573304019474131,0.4362658567644981,-1.3910422091296195,-2.043650403037245,1.9859909358846994,3.6755626955605725,-0.7355342568754207,-3.707974540082777,-2.866846329605271,1.2376898174968913,3.1807329416627392,-0.5922493600424126,-3.6943104627719134,-2.8065666914997154
2026-04-07,-0.016594784055707353,1.5668378141164918,-0.9565195851657072,-0.9440937644348111,-0.5650948792478349,1.9171100871375584,-0.03722114600070261,0.8969994256354686,-1.925068057082459,-2.8093681226512026,1.5561990412593238,-0.08855139378998958,0.935895013972019,-1.2333494741375388,-1.9125831835184064,0.09012506262876956,2.9234149736519877,-0.5846670846778818,-3.6870664756103073,-2.9616617702152976,0.7349458944947046,2.434757029001124,-0.2289101555394957,-3.620270301483707,-2.892909768062072
2026-04-08,2.293371703326762,1.924993950382423,-0.5571244535330863,-1.031063124416561,-0.6044202933234604,0.5758160524489055,-0.08492608373821359,0.9920795955262314,-1.7264979395029647,-2.69366970579445,0.32738928159950886,-0.3633089530650635,0.9718678641432704,-1.061914088608029,-1.7802807168543668,4.185017574469325,3.734046440350117,-0.33402674255114384,-3.5522111829330436,-2.967183656270145,4.180246613741741,3.3817280124970575,0.10324827988686758,-3.4297852700502722,-2.8943005055380535
2026-04-09,-0.9516602581537281,1.9548946355973933,-0.7359369696405074,-1.1064580364318535,-0.6788789865047115,0.8607060799472487,-0.1666886219245926,1.250654171404302,-1.5075383072416357,-2.5434201067026274,-0.6519835810267621,-0.1770970702780707,1.003545079341549,-0.8970270613909136,-1.6577102547223852,-1.7288094294219776,3.082650913171837,-0.5520361847645348,-3.3745136137673724,-2.9644863812702895,-1.0871083691885903,2.8049488152536894,-0.10925730928786151,-3.1890921056905914,-2.861309095432075
2026-04-10,1.0551626974333892,2.111265109548382,-0.6194550920768956,-1.1496151082604955,-0.729527029483245,-1.7877390785415934,0.6316800291752607,0.557103056338463,-1.306245064308006,-2.404559766903955,-1.8110354040247085,0.37947349941510294,0.24820346600670645,-0.7661748530840888,-1.5360554485537672,1.175110899038089,2.95845313581511,-0.3930254821652314,-3.1514420627350597,-2.965254206802764,1.2774442373572787,2.712975455479682,-0.06948949027030363,-2.8979454471383836,-2.844089001546076
2026-04-13,-1.8744995142842071,2.2764712394642292,-0.7094056034625493,-1.2005130041457113,-0.7858625580607698,-1.4564137313190566,0.9284964030782117,0.7958245880569279,-1.1414452114004434,-2.2564142636833444,-0.732742392961688,0.46620496857508287,0.6247063998906633,-0.6710251980969364,-1.4006114423830023,-1.4748886421233134,3.020759536681789,-0.11599744042258327,-2.9295530327477746,-2.9469726607774738,-1.01663689413324,2.6868978987637773,0.2790524043100613,-2.6031505734929574,-2.794524832298611
2026-04-15,1.5318281584586013,1.713416167690219,-0.7163044545112107,-1.2241796919741033,-0.8172221278159213,2.3804687170045793,1.372327876354823,0.9966591913330143,-0.9764156683603478,-2.0550354373373207,1.3707546331811538,0.6503534573928358,0.5652125995432951,-0.5843837696697631,-1.2437376356720264,1.4222244740138275,2.5747115854597435,0.23677914536003383,-2.689042014177483,-2.9018525890705225,1.8051870219550443,2.2664048010633104,0.40540866716954255,-2.2810402918389014,-2.6899883137977754
2026-04-16,-0.053289803305417875,1.709244146600727,-0.6729893566369588,-1.2277341357036071,-0.8386050286743689,0.6450882887900501,1.1247941391470218,1.127166986211108,-0.8096709312008075,-1.8373236656367558,0.6664596893672332,0.48240119582182395,0.6794934462767036,-0.49773867400934974,-1.0640782666832478,-1.366428341655104,2.1791433157964524,0.519054032549492,-2.4666036997645775,-2.840872141569341,-0.19267411674651402,1.535756421785091,0.8349451916487234,-1.9571573705548209,-2.53411193925043
2026-04-17,1.1224606285596148,1.6639429001593935,-0.4787932510985678,-1.1957965045194663,-0.859398817428911,0.1575069970123839,1.0490924956119017,1.090408993299435,-0.6468510658996701,-1.619784048805107,-0.006440121415133522,0.36408244646292615,0.47667335294732666,-0.4146135537968746,-0.8906558731126624,0.4133481531549963,2.1634885853684014,0.357569194000987,-2.2544657356845628,-2.8267779016953942,0.7027280307712125,1.4696643194629533,0.7342632990385121,-1.6310655091589301,-2.3984294151059413
2026-04-20,-0.09933088525235761,1.5659892769014028,-0.5054948003399755,-1.1423839804672276,-0.8864779861129606,-0.023421537682986448,0.9970015241806908,1.2425485849781308,-0.4939357023686631,-1.3808130067462523,-0.26755512788932323,0.2195738765919595,0.38521355814470293,-0.3405901564366126,-0.7076754855520375,-0.42874603382091964,2.2145048368421527,0.09475877280405258,-2.06198323230569,-2.8289989730296963,0.021999803526598628,1.4832443910423894,0.5504434544716575,-1.3164876396619785,-2.288833001010553
2026-04-21,-0.5319843207022736,0.8676992104966493,0.003025020148163756,-1.0852351946840009,-0.9117355563221331,0.8844300043220396,1.0135045945061163,1.303949936670595,-0.34300102327431237,-1.1447516855839344,0.04483655259476508,0.21282932194571869,0.5216301940094759,-0.2748287491755728,-0.5443771697570842,1.523230834865762,2.12396767912108,0.6886059478797777,-1.8611277470281828,-2.7896459168168644,0.9518252591627778,1.4666591688371668,1.148957391212564,-1.0040396981452766,-2.1605467794581084
2026-04-22,0.447333153580649,0.861430098755189,0.14140986036138387,-1.018341369111871,-0.8954401954201796,-1.9787732548255526,1.2389222575522845,1.0017379412051044,-0.22540188880018047,-0.9339066322625715,-2.102365362692824,0.3661603535497468,0.18993522834118645,-0.24370612122524957,-0.40503299024879436,-1.1175816220437238,2.2690360464707164,0.9265341893763812,-1.680404378765501,-2.6693934500973144,-0.951426860998695,1.678394177092617,1.5095787345874903,-0.7254818846498962,-1.9623953849235638
2026-04-23,-0.989092380008372,0.4133545827321488,-0.33686234582940716,-0.9641294655583035,-0.9321055671799577,-0.4444856440674637,1.218143238167268,0.6974261660381462,-0.13992085077819386,-0.7497037394616699,-1.3520332331721625,0.42065617129522526,-0.38812330493097236,-0.2520255310355695,-0.3181735437268625,-1.4893474012769463,0.9787562133293246,0.5256006780543442,-1.542974160964086,-2.5343340497574145,-0.989710405578137,0.3983253451494934,1.0999209185531396,-0.5001704840360721,-1.7938039007782824
2026-04-24,-0.8374511739768657,0.3854329419988413,-0.30570930577810096,-0.9332371349995953,-0.9689300630094442,-3.617912961385144,2.18150967867378,-0.17982973645484587,-0.12224561829675806,-0.616707786686723,-4.389300566628797,1.9944083956223175,-1.2940658459588732,-0.33559615793317443,-0.2843883180651838,0.04039938664325461,0.7489623984603602,0.4290085604464656,-1.4356399715336816,-2.328592218025945,-1.3302164522028421,0.47068396582776734,0.7562590512972283,-0.344284967235102,-1.5777168307954064
2026-04-27,1.9849182222715807,0.7567325002059309,0.6451323462384677,-0.8814196244282468,-0.9789440673833029,1.5324090033960258,2.3168412551802264,-0.044150231409179244,-0.1296572990834009,-0.4716296407406676,0.8451631813142811,2.1142481404736393,-1.166461419455524,-0.4515577981204758,-0.26503554741491064,0.466809528052391,0.593940474522499,0.22613377664072515,-1.341655598769132,-2.161275442765352,0.8908495273245647,0.37103117336212255,0.723161309047666,-0.22225929148863627,-1.3831641258897045
2026-04-28,1.175274108746003,0.28332899963098895,0.8322982081016872,-0.7959928111295556,-0.9756220745049031,-0.05568535304174973,2.159415253098985,-0.40336562206387566,-0.15284312157050794,-0.305123858558609,-0.9444863342746412,2.1234183674723486,-1.6800947146574363,-0.5914741027828847,-0.25632322058439083,-0.7037055817361234,0.42576222710858985,0.08654254091984896,-1.2696181662858643,-2.042607842974564,-0.4887127544734308,0.26982828675775666,0.5258277440975385,-0.13664658959876008,-1.2324425995084156
2026-04-29,1.823879551525734,0.39180459470089923,0.7816109429816004,-0.6585229894982957,-0.8671552635326609,0.9052056532237804,1.663374159628768,-0.3423340689825962,-0.17355008037004208,-0.15153974371611537,0.8311879588248411,1.9476733264129265,-1.561310165124709,-0.7282732788754868,-0.23952363147793043,-0.35085923392194424,0.08013960812789632,-0.8229351723511841,-1.217992033349307,-1.8769801015233383,0.8270224121548846,-0.08654702061805629,-0.019985576346926055,-0.06214691532399213,-1.0181811726278542
2026-04-30,0.25631949519909775,0.3637836081608364,1.0821726569785841,-0.48936976875074256,-0.7588710638965458,0.006227481912965771,1.5911565342001315,-0.5231472328614494,-0.19122009369505094,-0.01681984662618757,0.7634584851009133,1.9730771958102056,-1.3112114016202903,-0.8455004534537287,-0.22839239867201158,-0.718290892599974,-0.06532253503139457,-0.6435044628328203,-1.1908804613091537,-1.6728452195157308,-0.8795914572624094,0.0032297022900091717,0.02878134159720841,-0.01517955347012664,-0.7697264804350807
2026-05-01,-0.011175410520007914,0.30584358148116314,0.929623179547595,-0.30835383541736333,-0.692955851475277,0.029443341431292888,1.5816242479774516,-0.2213566131570966,-0.20534177725516478,0.07493001773781192,0.01680849194073279,1.9759931756515183,-1.1019430754824915,-0.9422018938205485,-0.24724573304739667,-0.007698940332962804,-0.1243642441902375,-1.0041571673937535,-1.1779167149336365,-1.5035107452776872,-0.03066485533772376,-0.10409444012409211,-0.2764966870422707,0.011561640953485098,-0.570897017853396
2026-05-04,1.5680267554301563,0.4615894513493738,1.7727811173817167,-0.09894683298423668,-0.5750332265342835,-1.2177541915162398,1.6507714249254042,-0.17241493940359628,-0.2306857955862085,0.12947716755968522,-0.682578446020057,1.9601514298625773,-1.0878466209644961,-1.0266951112270466,-0.2990329970280268,0.7416431431456149,0.0075245118504534,-0.4711361396040592,-1.1595337043438518,-1.3234693331978467,0.5439165669458128,-0.03361731647085082,0.13554364878036324,0.034648165900182756,-0.3586057963553145
2026-05-05,0.012994664662739042,0.3423996843236365,1.6182993107175816,0.11772345503688185,-0.41055596809982564,-0.08878621517156951,1.4820543308687477,-0.8378012614336804,-0.26232927843919546,0.17141838622563996,0.5238734293894431,2.0465259729325185,-1.3646871132974818,-1.090746834537585,-0.3411012238025186,-0.6983858539346957,-0.4918906928368005,-1.117011721330511,-1.1475449174233843,-1.1944534302039755,-0.43858975361335395,-0.23485138866959338,-0.5003759594322321,0.04580278805721806,-0.17616202855518784
2026-05-06,-1.2643830173917208,0.7417052219222199,1.131446061152053,0.30321692690475277,-0.2555635747858491,0.2686482876179462,1.2515307371362283,-0.9733210288102287,-0.29254158473456254,0.17114487374318554,-0.5532841340034462,1.8225358727736378,-1.6477736886805314,-1.142512467579688,-0.42804147146980254,2.3256955126831835,0.3530748751807132,-0.05104873632592064,-1.0987351840948114,-1.0356475197256632,1.3692349637810106,0.029713720823229067,-0.04061246057400815,0.07516747111715887,0.01316755577947626
2026-05-07,-0.09486489474719899,0.5171153827629398,0.9201346182540535,0.45693220272448865,-0.16608081416142095,-0.9800427859756863,1.300968487040957,-1.165799734738803,-0.3312454742194848,0.14261131584653763,-0.220102512622159,1.7445054419637636,-1.6657569452229632,-1.183780281105661,-0.5258904967020975,-0.05509056028829354,0.04562380417390209,-0.17955083142101358,-1.0277792862858641,-0.9789119791611558,-0.05072704297417577,-0.1118344408911621,-0.24920348054118446,0.11330512135028051,0.09540608077174746
2026-05-08,-0.06044654114064999,0.3098908941002397,0.932875983875228,0.5804578331678459,-0.052318549351642214,-0.18016227601929347,-0.3853909877519191,-1.185611808621329,-0.3746595796060775,0.09529707906808614,0.881048624660308,-0.6194504460057215,-1.3724288111059342,-1.2034965574425875,-0.6071163612282005,-1.462742163469196,0.34267103863295173,-0.42710757975545977,-0.9687888214178234,-0.9053179525790275,-0.7352767362291919,-0.3220379677555074,-0.4550654760453993,0.1405534308230559,0.19669284899666642
2026-05-11,-2.3665914827877352,0.8986072810827651,0.35553771220453323,0.6333858354190289,0.009782543077415932,-0.015553986645134922,-0.9434546541523209,-1.5163605171919283,-0.4181394637031758,0.08422945237812635,-0.09771797754402585,-0.7361662287780062,-1.3930975847446243,-1.2070652826993875,-0.6620193242398004,-1.6887469859756838,0.5788019809106385,-1.217816946102182,-0.9458610676837351,-0.8712606992269245,-1.7355039663827758,-0.0019402887664485787,-1.1293744431193402,0.1261542664965666,0.2525997479648263
